FECHA DENUNCIA;EDAD;PUNTOS;TRAMITADO POR DGT DGT;TIPO VÍA
09Mar2011;22;6;NO;
09Mar2011;20;6;NO;
09Mar2011;44;6;NO;
09Mar2011;28;6;NO;
09Mar2011;31;6;NO;
09Mar2011;24;6;NO;
09Mar2011;38;6;NO;
09Mar2011;25;6;NO;
09Mar2011;24;6;NO;
09Mar2011;24;6;NO;
10Mar2011;20;6;NO;
10Mar2011;47;6;SI;Se desconoce
10Mar2011;31;6;NO;
10Mar2011;22;6;NO;
10Mar2011;;6;NO;
10Mar2011;34;6;NO;
10Mar2011;24;6;NO;
10Mar2011;23;6;NO;
10Mar2011;25;6;NO;
10Mar2011;25;6;NO;
10Mar2011;35;6;NO;
10Mar2011;30;6;NO;
10Mar2011;22;6;NO;
10Mar2011;38;6;NO;
10Mar2011;25;6;NO;
10Mar2011;28;6;NO;
11Mar2011;29;6;NO;
11Mar2011;19;6;SI;Carretera Convencional
11Mar2011;31;6;NO;
11Mar2011;43;6;NO;
11Mar2011;29;6;NO;
11Mar2011;24;6;NO;
11Mar2011;27;6;NO;
11Mar2011;31;6;NO;
11Mar2011;18;6;SI;Carretera Convencional
11Mar2011;18;6;NO;
11Mar2011;27;6;NO;
11Mar2011;33;6;NO;
11Mar2011;28;6;NO;
11Mar2011;23;6;NO;
12Mar2011;33;6;NO;
12Mar2011;29;6;NO;
12Mar2011;19;6;NO;
12Mar2011;18;6;NO;
12Mar2011;24;6;NO;
12Mar2011;34;6;NO;
12Mar2011;24;6;NO;
12Mar2011;26;6;NO;
13Mar2011;26;6;NO;
13Mar2011;34;6;NO;
13Mar2011;22;6;NO;
13Mar2011;28;6;NO;
13Mar2011;;6;NO;
13Mar2011;23;6;NO;
13Mar2011;25;6;NO;
13Mar2011;26;6;NO;
13Mar2011;24;6;NO;
13Mar2011;37;6;NO;
13Mar2011;32;6;NO;
13Mar2011;;6;NO;
13Mar2011;44;6;NO;
13Mar2011;26;6;NO;
13Mar2011;33;6;NO;
13Mar2011;21;6;NO;
13Mar2011;19;6;NO;
13Mar2011;20;6;NO;
13Mar2011;23;6;NO;
14Mar2011;43;6;NO;
14Mar2011;26;6;NO;
14Mar2011;20;6;NO;
14Mar2011;21;6;NO;
14Mar2011;34;6;NO;
15Mar2011;38;6;NO;
15Mar2011;41;6;NO;
15Mar2011;22;6;NO;
15Mar2011;40;6;NO;
15Mar2011;26;6;NO;
15Mar2011;34;6;NO;
15Mar2011;32;6;NO;
15Mar2011;22;6;NO;
16Mar2011;18;6;NO;
16Mar2011;23;6;NO;
16Mar2011;26;6;NO;
16Mar2011;29;6;NO;
16Mar2011;21;6;NO;
16Mar2011;27;6;NO;
16Mar2011;31;6;NO;
16Mar2011;21;6;NO;
16Mar2011;53;6;NO;
16Mar2011;24;6;NO;
16Mar2011;41;6;NO;
17Mar2011;25;6;NO;
17Mar2011;22;6;NO;
17Mar2011;30;6;NO;
17Mar2011;22;6;NO;
17Mar2011;20;6;NO;
17Mar2011;20;6;NO;
17Mar2011;29;6;SI;Carretera Convencional Desdoblada
17Mar2011;20;6;NO;
17Mar2011;23;6;NO;
17Mar2011;26;6;NO;
17Mar2011;19;6;NO;
17Mar2011;26;6;NO;
17Mar2011;24;6;NO;
18Mar2011;23;6;NO;
18Mar2011;28;6;NO;
18Mar2011;23;6;NO;
18Mar2011;31;6;NO;
18Mar2011;29;6;NO;
18Mar2011;28;6;NO;
18Mar2011;43;6;NO;
18Mar2011;22;6;NO;
18Mar2011;29;6;NO;
19Mar2011;33;6;NO;
19Mar2011;21;6;NO;
19Mar2011;28;6;NO;
19Mar2011;25;6;NO;
19Mar2011;20;6;NO;
19Mar2011;29;6;NO;
19Mar2011;25;6;NO;
19Mar2011;21;6;NO;
19Mar2011;30;6;NO;
19Mar2011;30;6;NO;
19Mar2011;25;6;NO;
19Mar2011;23;6;NO;
19Mar2011;19;6;NO;
19Mar2011;27;6;NO;
19Mar2011;22;6;NO;
19Mar2011;33;6;NO;
19Mar2011;23;6;NO;
19Mar2011;21;6;NO;
19Mar2011;23;6;NO;
19Mar2011;31;6;NO;
19Mar2011;27;6;SI;Se desconoce
19Mar2011;35;6;NO;
19Mar2011;32;6;NO;
20Mar2011;30;6;NO;
20Mar2011;23;6;NO;
20Mar2011;28;6;NO;
20Mar2011;25;6;NO;
20Mar2011;21;6;NO;
20Mar2011;20;6;NO;
20Mar2011;30;6;NO;
20Mar2011;24;6;NO;
20Mar2011;21;6;NO;
20Mar2011;;6;NO;
20Mar2011;18;6;NO;
20Mar2011;19;6;NO;
20Mar2011;18;6;NO;
20Mar2011;31;6;SI;Carretera Convencional
20Mar2011;24;6;NO;
20Mar2011;33;6;NO;
20Mar2011;22;6;NO;
20Mar2011;22;6;NO;
20Mar2011;22;6;NO;
20Mar2011;41;6;NO;
20Mar2011;20;6;NO;
20Mar2011;31;6;NO;
20Mar2011;24;6;SI;Urbana
20Mar2011;26;6;NO;
20Mar2011;33;6;NO;
20Mar2011;28;6;NO;
20Mar2011;23;6;NO;
20Mar2011;33;6;NO;
20Mar2011;20;6;NO;
20Mar2011;28;6;NO;
20Mar2011;26;6;NO;
21Mar2011;23;6;NO;
21Mar2011;26;6;NO;
21Mar2011;36;6;NO;
21Mar2011;33;6;NO;
21Mar2011;35;6;NO;
21Mar2011;25;6;NO;
21Mar2011;20;6;NO;
21Mar2011;18;6;NO;
22Mar2011;24;6;NO;
22Mar2011;24;6;NO;
22Mar2011;33;6;NO;
22Mar2011;32;6;NO;
22Mar2011;30;6;NO;
22Mar2011;22;6;NO;
22Mar2011;22;6;NO;
22Mar2011;31;6;SI;Carretera Convencional
22Mar2011;22;6;NO;
22Mar2011;28;6;NO;
23Mar2011;23;6;NO;
23Mar2011;28;6;NO;
23Mar2011;27;6;NO;
23Mar2011;33;6;NO;
23Mar2011;23;6;NO;
23Mar2011;24;6;NO;
23Mar2011;58;6;NO;
23Mar2011;;6;NO;
23Mar2011;22;6;NO;
23Mar2011;29;6;NO;
23Mar2011;25;6;NO;
23Mar2011;25;6;NO;
23Mar2011;25;6;NO;
23Mar2011;20;6;NO;
23Mar2011;20;6;NO;
24Mar2011;;6;NO;
24Mar2011;25;6;NO;
24Mar2011;31;6;NO;
24Mar2011;21;6;NO;
24Mar2011;19;6;NO;
24Mar2011;25;6;NO;
24Mar2011;24;6;NO;
24Mar2011;22;6;SI;Carretera Convencional
24Mar2011;22;6;NO;
24Mar2011;26;6;NO;
24Mar2011;38;6;NO;
24Mar2011;37;6;NO;
24Mar2011;27;6;NO;
25Mar2011;31;6;NO;
25Mar2011;23;6;NO;
25Mar2011;19;6;NO;
25Mar2011;34;6;NO;
25Mar2011;23;6;NO;
25Mar2011;25;6;NO;
25Mar2011;27;6;NO;
25Mar2011;31;6;NO;
25Mar2011;24;6;NO;
25Mar2011;19;6;NO;
25Mar2011;32;6;NO;
25Mar2011;36;6;NO;
25Mar2011;27;6;NO;
25Mar2011;39;6;SI;Carretera Convencional
25Mar2011;21;6;NO;
25Mar2011;28;6;NO;
25Mar2011;34;6;NO;
25Mar2011;20;6;NO;
26Mar2011;28;6;NO;
26Mar2011;27;6;NO;
26Mar2011;26;6;NO;
26Mar2011;33;6;NO;
26Mar2011;19;6;NO;
26Mar2011;23;6;NO;
26Mar2011;24;6;NO;
26Mar2011;28;6;NO;
26Mar2011;24;6;NO;
26Mar2011;18;6;NO;
26Mar2011;23;6;NO;
26Mar2011;33;6;NO;
26Mar2011;33;6;NO;
26Mar2011;26;6;NO;
26Mar2011;29;6;NO;
26Mar2011;22;6;NO;
26Mar2011;22;6;SI;Carretera Convencional
26Mar2011;23;6;NO;
26Mar2011;26;6;NO;
26Mar2011;23;6;NO;
26Mar2011;33;6;NO;
26Mar2011;33;6;NO;
26Mar2011;35;6;NO;
26Mar2011;34;6;NO;
26Mar2011;23;6;NO;
26Mar2011;21;6;NO;
26Mar2011;35;6;NO;
26Mar2011;21;6;NO;
26Mar2011;25;6;NO;
27Mar2011;21;6;NO;
27Mar2011;24;6;NO;
27Mar2011;24;6;SI;Carretera Convencional
27Mar2011;21;6;NO;
27Mar2011;25;6;NO;
27Mar2011;24;6;NO;
27Mar2011;27;6;NO;
27Mar2011;31;6;NO;
27Mar2011;21;6;NO;
27Mar2011;32;6;NO;
27Mar2011;22;6;NO;
27Mar2011;23;6;NO;
27Mar2011;23;6;NO;
27Mar2011;37;6;NO;
27Mar2011;39;6;NO;
27Mar2011;26;6;SI;Carretera Convencional
27Mar2011;27;6;NO;
27Mar2011;29;6;NO;
27Mar2011;27;6;NO;
27Mar2011;;6;NO;
27Mar2011;24;6;SI;Carretera Convencional
27Mar2011;24;6;NO;
27Mar2011;30;6;NO;
27Mar2011;19;6;NO;
27Mar2011;22;6;NO;
27Mar2011;31;6;NO;
27Mar2011;24;6;NO;
27Mar2011;18;6;NO;
27Mar2011;40;6;NO;
28Mar2011;24;6;NO;
28Mar2011;38;6;NO;
28Mar2011;29;6;NO;
28Mar2011;38;6;NO;
28Mar2011;20;6;NO;
28Mar2011;23;6;NO;
28Mar2011;28;6;NO;
28Mar2011;27;6;NO;
29Mar2011;27;6;NO;
29Mar2011;20;6;NO;
29Mar2011;26;6;NO;
29Mar2011;31;6;NO;
29Mar2011;31;6;NO;
29Mar2011;45;6;NO;
29Mar2011;25;6;NO;
30Mar2011;57;6;NO;
30Mar2011;27;6;NO;
30Mar2011;24;6;NO;
30Mar2011;31;6;NO;
30Mar2011;36;6;NO;
30Mar2011;26;6;NO;
30Mar2011;23;6;NO;
30Mar2011;36;6;NO;
30Mar2011;44;6;NO;
30Mar2011;39;6;NO;
31Mar2011;35;6;NO;
31Mar2011;24;6;NO;
31Mar2011;30;6;NO;
31Mar2011;18;6;NO;
31Mar2011;20;6;NO;
31Mar2011;24;6;NO;
31Mar2011;27;6;NO;
31Mar2011;32;6;NO;
31Mar2011;23;6;NO;
01Apr2011;20;6;NO;
01Apr2011;37;6;NO;
01Apr2011;26;6;NO;
01Apr2011;39;6;NO;
01Apr2011;20;6;NO;
01Apr2011;33;6;NO;
01Apr2011;20;6;NO;
01Apr2011;21;6;NO;
01Apr2011;46;6;NO;
01Apr2011;21;6;NO;
02Apr2011;34;6;NO;
02Apr2011;20;6;NO;
02Apr2011;29;6;NO;
02Apr2011;;6;NO;
02Apr2011;18;6;NO;
02Apr2011;21;6;NO;
02Apr2011;24;6;SI;Carretera Convencional
02Apr2011;26;6;NO;
02Apr2011;38;6;NO;
02Apr2011;29;6;SI;Carretera Convencional
02Apr2011;18;6;NO;
02Apr2011;33;6;NO;
02Apr2011;25;6;NO;
02Apr2011;33;6;NO;
02Apr2011;29;6;NO;
02Apr2011;22;6;NO;
02Apr2011;30;6;NO;
02Apr2011;25;6;NO;
02Apr2011;23;6;NO;
02Apr2011;30;6;NO;
02Apr2011;31;6;NO;
03Apr2011;24;6;NO;
03Apr2011;31;6;NO;
03Apr2011;23;6;NO;
03Apr2011;29;6;NO;
03Apr2011;22;6;NO;
03Apr2011;22;6;NO;
03Apr2011;41;6;SI;Carretera Convencional Desdoblada
03Apr2011;32;6;NO;
03Apr2011;23;6;NO;
03Apr2011;25;6;NO;
03Apr2011;34;6;NO;
03Apr2011;29;6;NO;
03Apr2011;30;6;NO;
03Apr2011;20;6;NO;
03Apr2011;23;6;NO;
03Apr2011;25;6;NO;
03Apr2011;25;6;NO;
03Apr2011;28;6;NO;
03Apr2011;25;6;SI;Carretera Convencional
03Apr2011;19;6;NO;
03Apr2011;18;6;NO;
03Apr2011;26;6;NO;
03Apr2011;22;6;NO;
03Apr2011;22;6;NO;
03Apr2011;18;6;NO;
03Apr2011;21;6;NO;
03Apr2011;31;6;NO;
03Apr2011;33;6;NO;
03Apr2011;23;6;NO;
03Apr2011;25;6;NO;
03Apr2011;18;6;SI;Carretera Convencional Desdoblada
04Apr2011;24;6;NO;
04Apr2011;30;6;NO;
04Apr2011;27;6;NO;
04Apr2011;19;6;NO;
04Apr2011;26;6;SI;Carretera Convencional
04Apr2011;37;6;NO;
04Apr2011;42;6;NO;
04Apr2011;30;6;NO;
04Apr2011;39;6;NO;
05Apr2011;36;6;NO;
05Apr2011;21;6;SI;Carretera Convencional
05Apr2011;24;6;NO;
05Apr2011;31;6;NO;
05Apr2011;33;6;NO;
05Apr2011;22;6;NO;
05Apr2011;21;6;NO;
05Apr2011;29;6;NO;
05Apr2011;23;6;NO;
05Apr2011;21;6;NO;
05Apr2011;21;6;NO;
05Apr2011;28;6;NO;
06Apr2011;22;6;NO;
06Apr2011;;6;NO;
06Apr2011;18;6;SI;Carretera Convencional
06Apr2011;29;6;NO;
06Apr2011;31;6;NO;
06Apr2011;19;6;NO;
06Apr2011;25;6;NO;
06Apr2011;41;6;NO;
06Apr2011;26;6;NO;
06Apr2011;40;6;NO;
06Apr2011;18;6;NO;
07Apr2011;23;6;NO;
07Apr2011;34;6;NO;
07Apr2011;24;6;NO;
07Apr2011;24;6;NO;
07Apr2011;45;6;NO;
07Apr2011;20;6;NO;
07Apr2011;24;6;NO;
07Apr2011;18;6;NO;
07Apr2011;38;6;NO;
07Apr2011;28;6;NO;
07Apr2011;50;6;NO;
07Apr2011;26;6;NO;
08Apr2011;29;6;NO;
08Apr2011;22;6;NO;
08Apr2011;53;6;NO;
08Apr2011;23;6;NO;
08Apr2011;20;6;NO;
08Apr2011;26;6;NO;
08Apr2011;47;6;NO;
08Apr2011;21;6;NO;
08Apr2011;26;6;NO;
08Apr2011;22;6;NO;
08Apr2011;31;6;NO;
08Apr2011;34;6;NO;
08Apr2011;34;6;NO;
09Apr2011;18;6;NO;
09Apr2011;19;6;NO;
09Apr2011;25;6;NO;
09Apr2011;27;6;NO;
09Apr2011;23;6;NO;
09Apr2011;25;6;NO;
09Apr2011;21;6;NO;
09Apr2011;21;6;NO;
09Apr2011;23;6;NO;
09Apr2011;21;6;NO;
09Apr2011;26;6;SI;Carretera Convencional
09Apr2011;49;6;NO;
09Apr2011;30;6;NO;
09Apr2011;24;6;NO;
09Apr2011;20;6;NO;
09Apr2011;34;6;NO;
09Apr2011;18;6;NO;
09Apr2011;20;6;NO;
09Apr2011;25;6;SI;Carretera Convencional
09Apr2011;;6;NO;
09Apr2011;32;6;SI;Se desconoce
09Apr2011;25;6;NO;
09Apr2011;25;6;NO;
09Apr2011;22;6;SI;Carretera Convencional Desdoblada
09Apr2011;23;6;NO;
09Apr2011;;6;NO;
09Apr2011;26;6;NO;
09Apr2011;21;6;NO;
09Apr2011;26;6;NO;
09Apr2011;38;6;NO;
09Apr2011;24;6;NO;
09Apr2011;25;6;NO;
10Apr2011;22;6;NO;
10Apr2011;24;6;NO;
10Apr2011;26;6;SI;Carretera Convencional
10Apr2011;21;6;NO;
10Apr2011;27;6;NO;
10Apr2011;37;6;SI;Carretera Convencional
10Apr2011;34;6;NO;
10Apr2011;26;6;NO;
10Apr2011;26;6;NO;
10Apr2011;20;6;NO;
10Apr2011;21;6;NO;
10Apr2011;20;6;NO;
10Apr2011;27;6;NO;
10Apr2011;22;6;NO;
10Apr2011;24;6;NO;
10Apr2011;31;6;NO;
10Apr2011;27;6;NO;
11Apr2011;21;6;NO;
11Apr2011;23;6;NO;
11Apr2011;22;6;NO;
11Apr2011;22;6;NO;
11Apr2011;46;6;NO;
11Apr2011;31;6;NO;
11Apr2011;25;6;NO;
11Apr2011;29;6;NO;
11Apr2011;20;6;NO;
11Apr2011;25;6;NO;
11Apr2011;55;6;NO;
12Apr2011;38;6;NO;
12Apr2011;36;6;NO;
12Apr2011;27;6;NO;
12Apr2011;26;6;NO;
12Apr2011;29;6;NO;
12Apr2011;31;6;NO;
12Apr2011;20;6;NO;
12Apr2011;39;6;NO;
12Apr2011;;6;NO;
12Apr2011;31;6;NO;
13Apr2011;31;6;NO;
13Apr2011;22;6;NO;
13Apr2011;22;6;NO;
13Apr2011;24;6;NO;
13Apr2011;38;6;SI;Carretera Convencional
13Apr2011;36;6;NO;
13Apr2011;22;6;NO;
13Apr2011;24;6;SI;Carretera Convencional Desdoblada
13Apr2011;25;6;NO;
13Apr2011;21;6;NO;
13Apr2011;31;6;NO;
13Apr2011;25;6;NO;
13Apr2011;27;6;NO;
13Apr2011;20;6;SI;Urbana
14Apr2011;26;6;NO;
14Apr2011;26;6;NO;
14Apr2011;24;6;NO;
14Apr2011;24;6;NO;
14Apr2011;19;6;NO;
14Apr2011;25;6;NO;
14Apr2011;26;6;NO;
15Apr2011;28;6;SI;Carretera Convencional
15Apr2011;21;6;NO;
15Apr2011;19;6;NO;
15Apr2011;36;6;NO;
15Apr2011;30;6;NO;
16Apr2011;18;6;NO;
16Apr2011;21;6;NO;
16Apr2011;21;6;NO;
16Apr2011;35;6;NO;
16Apr2011;26;6;NO;
16Apr2011;27;6;NO;
16Apr2011;59;6;NO;
16Apr2011;23;6;NO;
16Apr2011;33;6;NO;
16Apr2011;18;6;NO;
16Apr2011;44;6;NO;
16Apr2011;19;6;NO;
17Apr2011;22;6;SI;Carretera Convencional
17Apr2011;;6;NO;
17Apr2011;28;6;NO;
17Apr2011;25;6;NO;
17Apr2011;23;6;SI;Carretera Convencional Desdoblada
17Apr2011;23;6;NO;
17Apr2011;29;6;NO;
17Apr2011;21;6;NO;
17Apr2011;20;6;NO;
17Apr2011;23;6;NO;
17Apr2011;28;6;NO;
17Apr2011;29;6;SI;Se desconoce
17Apr2011;19;6;NO;
17Apr2011;38;6;NO;
17Apr2011;;6;NO;
17Apr2011;19;6;NO;
17Apr2011;24;6;NO;
17Apr2011;19;6;NO;
17Apr2011;26;6;NO;
17Apr2011;18;6;NO;
17Apr2011;23;6;SI;Autopista Libre
17Apr2011;26;6;SI;Carretera Convencional
17Apr2011;25;6;NO;
18Apr2011;29;6;NO;
18Apr2011;20;6;NO;
18Apr2011;23;6;NO;
18Apr2011;19;6;NO;
18Apr2011;22;6;NO;
18Apr2011;22;6;NO;
18Apr2011;36;6;NO;
18Apr2011;45;6;NO;
18Apr2011;26;6;NO;
18Apr2011;26;6;NO;
18Apr2011;19;6;NO;
18Apr2011;30;6;NO;
19Apr2011;24;6;NO;
19Apr2011;22;6;NO;
19Apr2011;40;6;NO;
19Apr2011;27;6;NO;
19Apr2011;33;6;NO;
19Apr2011;33;6;NO;
19Apr2011;50;6;NO;
19Apr2011;30;6;NO;
19Apr2011;32;6;NO;
20Apr2011;26;6;NO;
20Apr2011;21;6;NO;
20Apr2011;41;6;NO;
20Apr2011;32;6;NO;
20Apr2011;30;6;NO;
20Apr2011;39;6;NO;
20Apr2011;27;6;NO;
20Apr2011;41;6;NO;
20Apr2011;33;6;NO;
20Apr2011;24;6;NO;
20Apr2011;31;6;NO;
21Apr2011;23;6;NO;
21Apr2011;30;6;NO;
21Apr2011;28;6;NO;
21Apr2011;19;6;NO;
21Apr2011;36;6;NO;
21Apr2011;27;6;NO;
21Apr2011;23;6;NO;
21Apr2011;28;6;NO;
21Apr2011;21;6;NO;
21Apr2011;23;6;NO;
21Apr2011;24;6;NO;
22Apr2011;21;6;NO;
22Apr2011;19;6;NO;
22Apr2011;22;6;NO;
22Apr2011;20;6;NO;
22Apr2011;20;6;NO;
22Apr2011;35;6;NO;
22Apr2011;35;6;NO;
22Apr2011;21;6;SI;Carretera Convencional
22Apr2011;26;6;NO;
22Apr2011;22;6;NO;
22Apr2011;24;6;NO;
22Apr2011;21;6;NO;
22Apr2011;23;6;NO;
23Apr2011;20;6;NO;
23Apr2011;33;6;NO;
23Apr2011;24;6;NO;
23Apr2011;24;6;NO;
23Apr2011;19;6;NO;
23Apr2011;30;6;NO;
23Apr2011;22;6;NO;
23Apr2011;21;6;NO;
23Apr2011;24;6;SI;Carretera Convencional
23Apr2011;25;6;NO;
23Apr2011;35;6;NO;
23Apr2011;23;6;NO;
23Apr2011;29;6;NO;
24Apr2011;27;6;NO;
24Apr2011;30;6;NO;
24Apr2011;29;6;SI;Carretera Convencional
24Apr2011;30;6;NO;
24Apr2011;22;6;NO;
24Apr2011;35;6;NO;
24Apr2011;40;6;SI;Carretera Convencional
24Apr2011;34;6;NO;
25Apr2011;21;6;NO;
25Apr2011;36;6;NO;
25Apr2011;23;6;NO;
25Apr2011;22;6;NO;
25Apr2011;21;6;NO;
25Apr2011;22;6;NO;
25Apr2011;26;6;NO;
25Apr2011;33;6;NO;
25Apr2011;24;6;NO;
25Apr2011;24;6;NO;
25Apr2011;25;6;NO;
25Apr2011;24;6;NO;
26Apr2011;28;6;NO;
26Apr2011;36;6;NO;
26Apr2011;24;6;NO;
26Apr2011;19;6;NO;
26Apr2011;25;6;NO;
26Apr2011;23;6;NO;
26Apr2011;24;6;NO;
26Apr2011;40;6;NO;
26Apr2011;27;6;NO;
27Apr2011;39;6;NO;
27Apr2011;28;6;NO;
27Apr2011;21;6;NO;
27Apr2011;24;6;NO;
27Apr2011;21;6;NO;
27Apr2011;42;6;NO;
27Apr2011;26;6;NO;
27Apr2011;26;6;NO;
27Apr2011;23;6;NO;
28Apr2011;23;6;NO;
28Apr2011;42;6;NO;
28Apr2011;39;6;NO;
28Apr2011;21;6;NO;
28Apr2011;38;6;NO;
28Apr2011;28;6;NO;
28Apr2011;43;6;NO;
29Apr2011;20;6;SI;Carretera Convencional
29Apr2011;34;6;NO;
29Apr2011;25;6;NO;
29Apr2011;29;6;NO;
29Apr2011;33;6;NO;
29Apr2011;31;6;NO;
29Apr2011;20;6;NO;
29Apr2011;21;6;NO;
29Apr2011;21;6;SI;Carretera Convencional
29Apr2011;33;6;NO;
30Apr2011;31;6;NO;
30Apr2011;23;6;NO;
30Apr2011;18;6;NO;
30Apr2011;32;6;NO;
30Apr2011;19;6;NO;
30Apr2011;19;6;NO;
30Apr2011;26;6;NO;
30Apr2011;27;6;NO;
30Apr2011;19;6;NO;
30Apr2011;26;6;NO;
30Apr2011;25;6;NO;
30Apr2011;31;6;NO;
30Apr2011;19;6;NO;
30Apr2011;21;6;NO;
30Apr2011;43;6;NO;
30Apr2011;19;6;NO;
30Apr2011;23;6;NO;
30Apr2011;28;6;NO;
01May2011;28;6;SI;Carretera Convencional
01May2011;34;6;NO;
01May2011;27;6;NO;
01May2011;32;6;NO;
01May2011;31;6;NO;
01May2011;27;6;NO;
01May2011;24;6;NO;
01May2011;18;6;NO;
01May2011;28;6;NO;
01May2011;20;6;NO;
01May2011;38;6;NO;
01May2011;24;6;NO;
01May2011;21;6;NO;
01May2011;28;6;NO;
01May2011;19;6;NO;
01May2011;20;6;NO;
01May2011;27;6;NO;
01May2011;29;6;NO;
01May2011;24;6;NO;
01May2011;38;6;NO;
01May2011;20;6;NO;
01May2011;20;6;NO;
01May2011;44;6;NO;
01May2011;24;6;NO;
01May2011;29;6;NO;
01May2011;33;6;NO;
02May2011;26;6;NO;
02May2011;30;6;NO;
02May2011;48;6;NO;
03May2011;31;6;NO;
03May2011;36;6;NO;
03May2011;32;6;NO;
03May2011;24;6;NO;
04May2011;26;6;NO;
04May2011;32;6;NO;
04May2011;18;6;NO;
04May2011;25;6;NO;
04May2011;21;6;NO;
04May2011;65;6;NO;
04May2011;34;6;SI;Se desconoce
04May2011;23;6;SI;Carretera Convencional
04May2011;24;6;NO;
04May2011;29;6;NO;
04May2011;52;6;NO;
04May2011;25;6;NO;
04May2011;27;6;NO;
04May2011;24;6;NO;
05May2011;23;6;NO;
05May2011;19;6;SI;Urbana
05May2011;38;6;NO;
05May2011;27;6;NO;
05May2011;33;6;NO;
05May2011;24;6;NO;
05May2011;33;6;SI;Carretera Convencional
05May2011;22;6;NO;
05May2011;23;6;NO;
05May2011;18;6;NO;
05May2011;18;6;NO;
05May2011;18;6;NO;
05May2011;23;6;NO;
06May2011;30;6;NO;
06May2011;37;6;NO;
06May2011;29;6;NO;
06May2011;48;6;SI;Autopista de Peaje
06May2011;22;6;NO;
06May2011;17;6;NO;
06May2011;28;6;NO;
06May2011;27;6;NO;
06May2011;32;6;NO;
06May2011;27;6;NO;
06May2011;20;6;NO;
06May2011;23;6;NO;
06May2011;31;6;NO;
07May2011;24;6;NO;
07May2011;22;6;NO;
07May2011;37;6;NO;
07May2011;20;6;NO;
07May2011;34;6;NO;
07May2011;21;6;NO;
07May2011;33;6;NO;
07May2011;24;6;NO;
07May2011;30;6;NO;
07May2011;;6;NO;
07May2011;20;6;NO;
07May2011;20;6;NO;
07May2011;39;6;NO;
07May2011;20;6;SI;Carretera Convencional
07May2011;27;6;NO;
07May2011;31;6;NO;
07May2011;33;6;NO;
07May2011;29;6;NO;
07May2011;19;6;NO;
07May2011;26;6;NO;
07May2011;35;6;NO;
07May2011;27;6;NO;
08May2011;21;6;NO;
08May2011;27;6;NO;
08May2011;27;6;NO;
08May2011;30;6;NO;
08May2011;25;6;NO;
08May2011;26;6;NO;
08May2011;24;6;NO;
08May2011;27;6;NO;
08May2011;20;6;NO;
08May2011;18;6;NO;
08May2011;20;6;NO;
08May2011;26;6;NO;
08May2011;23;6;NO;
08May2011;19;6;NO;
08May2011;24;6;NO;
08May2011;20;6;NO;
08May2011;29;6;NO;
08May2011;21;6;NO;
08May2011;20;6;NO;
08May2011;29;6;NO;
08May2011;24;6;NO;
09May2011;35;6;NO;
09May2011;21;6;NO;
09May2011;44;6;NO;
09May2011;31;6;NO;
09May2011;21;6;NO;
09May2011;33;6;NO;
09May2011;26;6;NO;
09May2011;31;6;NO;
09May2011;20;6;NO;
09May2011;21;6;NO;
09May2011;50;6;NO;
09May2011;30;6;NO;
09May2011;32;6;NO;
09May2011;23;6;NO;
09May2011;38;6;NO;
10May2011;32;6;NO;
10May2011;26;6;NO;
10May2011;37;6;NO;
10May2011;36;6;NO;
10May2011;24;6;NO;
10May2011;19;6;NO;
10May2011;34;6;NO;
10May2011;29;6;NO;
10May2011;22;6;NO;
10May2011;22;6;NO;
10May2011;36;6;NO;
10May2011;33;6;SI;Autovía
10May2011;23;6;NO;
11May2011;25;6;NO;
11May2011;29;6;NO;
11May2011;23;6;NO;
11May2011;24;6;NO;
11May2011;24;6;NO;
11May2011;23;6;NO;
11May2011;26;6;NO;
11May2011;19;6;NO;
11May2011;32;6;NO;
11May2011;40;6;NO;
11May2011;20;6;NO;
11May2011;31;6;NO;
12May2011;19;6;NO;
12May2011;37;6;NO;
12May2011;21;6;NO;
12May2011;26;6;NO;
12May2011;30;6;SI;Urbana
12May2011;36;6;NO;
12May2011;24;6;NO;
12May2011;29;6;SI;Carretera Convencional
12May2011;;6;NO;
12May2011;19;6;NO;
12May2011;22;6;NO;
13May2011;28;6;NO;
13May2011;21;6;NO;
13May2011;28;6;NO;
13May2011;34;6;NO;
13May2011;26;6;NO;
14May2011;24;6;NO;
14May2011;38;6;NO;
14May2011;24;6;NO;
14May2011;38;6;NO;
14May2011;19;6;NO;
14May2011;22;6;NO;
14May2011;24;6;NO;
14May2011;19;6;NO;
14May2011;26;6;NO;
14May2011;23;6;NO;
14May2011;24;6;NO;
14May2011;22;6;NO;
14May2011;28;6;NO;
14May2011;31;6;NO;
14May2011;22;6;NO;
14May2011;30;6;NO;
14May2011;19;6;NO;
14May2011;21;6;NO;
14May2011;25;6;NO;
14May2011;29;6;NO;
14May2011;29;6;NO;
15May2011;22;6;NO;
15May2011;21;6;NO;
15May2011;25;6;NO;
15May2011;30;6;NO;
15May2011;19;6;NO;
15May2011;21;6;NO;
15May2011;27;6;NO;
15May2011;33;6;NO;
15May2011;36;6;NO;
15May2011;35;6;NO;
15May2011;19;6;NO;
15May2011;21;6;NO;
15May2011;21;6;NO;
15May2011;22;6;NO;
15May2011;30;6;NO;
15May2011;;6;NO;
15May2011;21;6;NO;
15May2011;33;6;NO;
15May2011;22;6;SI;Autovía
15May2011;29;6;NO;
15May2011;21;6;NO;
15May2011;23;6;NO;
15May2011;19;6;NO;
